stream,method,n,final_acc_pct,final_acc_ci95_pct,forget_pct,forget_ci95_pct,anchor_drift,seconds,memory_mib
shape_stream,mlp_joint,10,85.01249999999999,2.255604259961086,1.4444444444444438,1.149393718931147,0.2350650140509018,2.3310067198000524,0.764678955078125
shape_stream,mlp_replay,10,83.8125,1.4480136158436907,2.111111111111112,0.5040960509768371,0.9871932833508446,1.66196283459999,0.764678955078125
shape_stream,param_null,20,70.43750000000001,0.7628095186106076,3.1444444444444435,0.3763527514992192,4.527211938665232e-12,1.2312100966999424,8.28125
shape_stream,replay,20,72.66666666666667,0.8214896246616532,2.672222222222221,0.42555948519430625,0.26825122211581637,1.385945196100056,8.28125
shape_stream,unwrapped,20,62.945833333333326,0.946154131557897,11.099999999999998,0.9091322056722348,6.246308729919747,0.998094899450075,8.28125
shape_stream,vanish,20,74.22291666666668,0.4696909781487957,1.9972222222222218,0.3745592710017162,1.3235140761125308e-10,1.2278692566500014,11.1376953125
split_digits,functional_l2,20,98.17724180819212,0.2071052262717643,0.5423887189942235,0.15395946775033426,0.13955870436903672,1.2294695262999766,2.490234375
split_digits,joint_refit,20,98.90839311702217,0.17101868897713146,0.48473071695548775,0.15630469048437454,0.12271843777640459,1.0371405681000625,2.490234375
split_digits,mlp_ft,10,19.67924528301887,0.22985073851524707,99.72285932721712,0.15209670989215773,0.9999945137495487,0.6172008912000365,0.1465606689453125
split_digits,mlp_joint,10,97.78426262509697,0.3942284171689403,0.8055130818892281,0.4860801213292784,0.32754662484168817,1.4698205526000039,0.1465606689453125
split_digits,mlp_replay,10,95.03165169670277,0.607393560678926,4.787631668365612,1.0103907203639886,0.9845000798932084,0.9401508833998833,0.1465606689453125
split_digits,param_null,20,97.40722148494348,0.24437250945161804,0.6343442065919127,0.18808869379526977,1.4513958368489454e-10,1.035278560000006,2.490234375
split_digits,replay,20,98.78696972028287,0.20099157246866728,0.5308146449201493,0.19568531806686248,0.38960350281327283,1.1997672401500494,2.490234375
split_digits,unwrapped,20,19.72624039133473,0.11612817181700652,99.91898148148148,0.06360911078205911,4.047014887167356,0.7762371577000067,2.490234375
split_digits,vanish,20,98.3571714782118,0.26341503050961723,0.6458120965001699,0.21462662504499064,6.312575795419661e-10,0.8766935166500162,3.7322998046875
